original_index,label,uncertainty,uncertainty_percentile,loss,rarity,rarity_percentile,score,score_percentile
5589,68,0.001435736077837646,0.6094609498977661,0.0007360848248936236,0.5282849669456482,0.06060606241226196,0.44480448961257935,0.4223422408103943
5590,1,0.024850115180015564,0.9034903645515442,0.018983935937285423,0.667578399181366,0.4343434274196625,0.762746274471283,0.8560855984687805
5595,86,0.00027046535979025066,0.3983398377895355,0.00012313561455812305,0.809116542339325,0.9292929172515869,0.5576257705688477,0.5815581679344177
5600,38,0.00021821004338562489,0.374937504529953,9.059495641849935e-05,0.5870741009712219,0.07070706784725189,0.2836683690547943,0.19951994717121124
5603,36,0.010250505991280079,0.8309831023216248,0.0080491928383708,0.7030007839202881,0.747474730014801,0.8059306144714355,0.9037903547286987
5606,95,0.0001073326711775735,0.30193018913269043,4.3987260141875595e-05,0.6677844524383545,0.5050504803657532,0.36286628246307373,0.3087308704853058
5608,86,0.00037499063182622194,0.43544355034828186,0.000164018536452204,0.5538710355758667,0.04040404036641121,0.31693169474601746,0.24642464518547058
5615,70,0.0009266696288250387,0.5510551333427429,0.00048673225683160126,0.6573145985603333,0.4444444477558136,0.5190719366073608,0.5281528234481812
5617,98,0.02527882717549801,0.9044904708862305,0.022869760170578957,0.6389802694320679,0.34343433380126953,0.7361736297607422,0.8257825970649719
5621,39,1.3640757060784381e-05,0.1342134177684784,4.172316494077677e-06,0.8165702223777771,0.939393937587738,0.3757675886154175,0.3251325190067291
5638,90,6.636155012529343e-05,0.25582557916641235,2.276871418871451e-05,0.6048104166984558,0.2626262605190277,0.2578657865524292,0.16771677136421204
5640,8,0.0002930611663032323,0.4068406820297241,0.00013350549852475524,0.7036252617835999,0.808080792427063,0.5272127389907837,0.5403540134429932
5642,16,0.0007066241814754903,0.5181518197059631,0.0003081085451412946,0.7293703556060791,0.6969696879386902,0.5717971920967102,0.5995599627494812
5643,20,3.583440729926224e-06,0.0769076943397522,1.0728830375228426e-06,0.5700079798698425,0.1111111119389534,0.08716872334480286,0.024502450600266457
5649,0,0.008233128115534782,0.8082808256149292,0.005530532915145159,0.7247018218040466,0.6565656661987305,0.7627662420272827,0.8561856150627136
5659,23,0.07141762971878052,0.9584958553314209,0.08803850412368774,0.5681292414665222,0.23232322931289673,0.7406440377235413,0.8306830525398254
5669,97,2.5107965484494343e-05,0.17401739954948425,8.4638240878121e-06,0.6221941709518433,0.4343434274196625,0.2521152198314667,0.16141614317893982
5672,59,0.002252622041851282,0.6674667596817017,0.0013155624037608504,0.6874164342880249,0.6969696879386902,0.6763176321983337,0.7434743642807007
5674,46,0.0010639178799465299,0.5710570812225342,0.0004957877099514008,0.7082093954086304,0.7272727489471436,0.617921769618988,0.660766065120697
5680,68,0.00010356189886806533,0.2977297604084015,3.909988299710676e-05,0.6451854109764099,0.5555555820465088,0.3750775158405304,0.32393237948417664
5688,39,5.390000296756625e-06,0.08970896899700165,1.5497195136049413e-06,0.7485911250114441,0.6868686676025391,0.26885688304901123,0.18001800775527954
5697,77,0.00014564237790182233,0.33393338322639465,5.7338023907504976e-05,0.7881379723548889,0.9494949579238892,0.5186018943786621,0.5273527503013611
5701,61,5.253954896033974e-06,0.0892089232802391,1.6689286894688848e-06,0.7635107040405273,0.808080792427063,0.30487048625946045,0.22802279889583588
5706,94,0.001618994283489883,0.6259626150131226,0.000871159543748945,0.698103666305542,0.8484848737716675,0.6927193403244019,0.7683768272399902
5707,71,6.123249477241188e-05,0.24932493269443512,2.276871418871451e-05,0.55240797996521,0.08080808073282242,0.19876988232135773,0.10341034084558487
5710,71,3.9137379644671455e-05,0.20802080631256104,1.4424220353248529e-05,0.5890808701515198,0.2525252401828766,0.22137214243412018,0.1281128078699112
5712,70,7.073681445035618e-06,0.10111010819673538,2.145764938177308e-06,0.6373944878578186,0.35353535413742065,0.17683768272399902,0.08320832252502441
5716,5,6.946262874407694e-05,0.2601260244846344,2.6464111215318553e-05,0.7049469947814941,0.6868686676025391,0.38814881443977356,0.34233424067497253
5717,54,0.00013376440620049834,0.32403239607810974,4.8636207793606445e-05,0.7552173137664795,0.8585858345031738,0.48439842462539673,0.4775477647781372
5719,31,7.783567707519978e-05,0.27012699842453003,2.9444261599564925e-05,0.759818434715271,0.9797979593276978,0.4830282926559448,0.4752475321292877
5720,75,0.007630213629454374,0.8018801808357239,0.004857880994677544,0.7473574280738831,0.868686854839325,0.8219221830368042,0.917191743850708
5730,67,0.0015800383407622576,0.6228622794151306,0.0008560330606997013,0.6753654479980469,0.3636363744735718,0.5450944900512695,0.564056396484375
5733,14,0.00024383715935982764,0.3847384750843048,9.715084888739511e-05,0.7150739431381226,0.4545454680919647,0.4056805968284607,0.36833682656288147
5739,95,0.00037283889832906425,0.4350435137748718,0.0001586549769854173,0.7194440364837646,0.7171717286109924,0.519681990146637,0.5289528965950012
5741,89,5.333478156899218e-07,0.033403340727090836,1.1920928244535389e-07,0.5845511555671692,0.17171716690063477,0.07489749044179916,0.019501950591802597
5745,10,0.02535160630941391,0.9049904942512512,0.017634741961956024,0.7595480680465698,0.7979797720909119,0.8728873133659363,0.9554955363273621
5758,29,1.043102884068503e-07,0.018001800402998924,-0.0,0.6889462471008301,0.3737373650074005,0.12472248077392578,0.04540454223752022
5761,17,1.3073670743324328e-05,0.13141314685344696,4.291525328881107e-06,0.5821774005889893,0.4747474789619446,0.23441345989704132,0.14081408083438873
5764,87,0.011721428483724594,0.8446844816207886,0.008391951210796833,0.63449627161026,0.3232323229312897,0.688248872756958,0.7617761492729187
5770,27,0.20442713797092438,0.9934993386268616,1.4433083534240723,0.6924082636833191,0.6464646458625793,0.889388918876648,0.9647964835166931
5773,76,0.00665033794939518,0.7895789742469788,0.004676357842981815,0.7618778347969055,0.8383838534355164,0.80422043800354,0.9016901850700378
5775,1,0.0493755042552948,0.9415941834449768,0.04040255770087242,0.6247149109840393,0.17171716690063477,0.7106310725212097,0.7937793731689453
5779,31,0.0032998397946357727,0.7129712700843811,0.0018377096857875586,0.5477586388587952,0.16161616146564484,0.5475647449493408,0.5675567388534546
5783,19,0.0004657891404349357,0.4637463688850403,0.00019476900342851877,0.7995964884757996,0.9292929172515869,0.6034103631973267,0.6411641240119934
5792,0,0.0008411549497395754,0.5396539568901062,0.00040260792593471706,0.6863722801208496,0.5151515007019043,0.5323032140731812,0.5480548143386841
5793,87,0.027226923033595085,0.9102910161018372,0.026543213054537773,0.6392242908477783,0.38383838534355164,0.7523552179336548,0.8437843918800354
5798,50,0.0018855786183848977,0.6465646624565125,0.0009173714206553996,0.8483436107635498,0.9898989796638489,0.7495650053024292,0.8409841060638428
5802,2,0.03901683911681175,0.9309930801391602,0.03585779666900635,0.6904019117355347,0.5454545617103577,0.8153315186500549,0.9108911156654358
5810,16,0.004241314250975847,0.7402740120887756,0.0028483793139457703,0.6332477927207947,0.14141413569450378,0.5606160759925842,0.5856585502624512
5813,93,0.004084278363734484,0.7363736629486084,0.0024177387822419405,0.7729960083961487,0.8787878751754761,0.7790979146957397,0.8766876459121704
5822,36,0.02232368476688862,0.8963896632194519,0.020376285538077354,0.5633658766746521,0.09090909361839294,0.6547454595565796,0.7116711735725403
5824,19,0.004411434754729271,0.7451745271682739,0.0027305721305310726,0.7404056191444397,0.7979797720909119,0.7610161304473877,0.8537853956222534
5826,44,0.016741275787353516,0.8749874830245972,0.011998504400253296,0.7768484354019165,0.8383838534355164,0.8640064001083374,0.9498949646949768
5827,44,0.009616621769964695,0.8250824809074402,0.005865029990673065,0.7073954343795776,0.39393940567970276,0.6957395672798157,0.7729772925376892
5838,6,0.0005375421606004238,0.48274827003479004,0.00023827097902540118,0.712897002696991,0.5050504803657532,0.4894389510154724,0.4833483397960663
5846,20,0.0003584312798921019,0.4308430850505829,0.0001472126314183697,0.6380768418312073,0.46464645862579346,0.4409840703010559,0.4174417555332184
5848,59,0.0004296388360671699,0.4530453085899353,0.0001858300092862919,0.7358223795890808,0.8787878751754761,0.5807681083679199,0.61006098985672
5853,2,0.013225739821791649,0.8561856150627136,0.009971212595701218,0.6680178642272949,0.3232323229312897,0.69629967212677,0.7740774154663086
5870,71,0.0008183054160326719,0.5356535911560059,0.00035232058144174516,0.6078813672065735,0.35353535413742065,0.4810181260108948,0.47174715995788574
5882,48,0.0007672067149542272,0.5278527736663818,0.0003670972364488989,0.6190405488014221,0.5050504803657532,0.5210120677947998,0.5310531258583069
5889,58,4.8293371946783736e-05,0.22612261772155762,1.823885577323381e-05,0.5867602229118347,0.4545454680919647,0.29464948177337646,0.2136213630437851
5897,58,9.526738722342998e-05,0.28882887959480286,3.6238969187252223e-05,0.5535026788711548,0.2929292917251587,0.29005900025367737,0.2075207531452179
5900,70,0.0263534989207983,0.9082908034324646,0.023372741416096687,0.7947506904602051,0.8787878751754761,0.8994399309158325,0.9710971117019653
5904,82,6.773867789888754e-05,0.25822582840919495,2.5033637939486653e-05,0.5723384022712708,0.07070706784725189,0.2019701898097992,0.10661066323518753
5905,94,0.00016658827371429652,0.34723472595214844,6.782778655178845e-05,0.6245142221450806,0.5454545617103577,0.40670067071914673,0.36933693289756775
5908,49,0.011582061648368835,0.8438844084739685,0.007808990776538849,0.6561713814735413,0.7070707082748413,0.8028403520584106,0.9003900289535522
5912,78,0.003650744678452611,0.7255725860595703,0.002374093746766448,0.6040167808532715,0.04040404036641121,0.5200219750404358,0.5299530029296875
5922,19,8.246156535385296e-10,0.0005000500241294503,-0.0,0.710322380065918,0.6565656661987305,0.19731973111629486,0.10221022367477417
5923,50,0.002270920667797327,0.6689668893814087,0.0011595914838835597,0.6439814567565918,0.17171716690063477,0.5197919607162476,0.5293529629707336
5929,56,1.0081815162266139e-05,0.11751174926757812,3.099436753473128e-06,0.6261558532714844,0.3333333432674408,0.1822582334280014,0.08870887011289597
5937,12,1.1472536243672948e-05,0.12441243976354599,3.4570634852570947e-06,0.6364417672157288,0.4141414165496826,0.21133112907409668,0.11651165038347244
5938,87,0.1099742203950882,0.9740974307060242,0.2262244075536728,0.6666594743728638,0.5454545617103577,0.8455045819282532,0.9366936683654785
5939,76,0.001983111957088113,0.6520652174949646,0.000931663322262466,0.6736770272254944,0.3333333432674408,0.5564456582069397,0.5795579552650452
5948,40,0.08260618895292282,0.9634963274002075,0.07491642981767654,0.6799560189247131,0.27272728085517883,0.7562655806541443,0.847984790802002
5953,60,0.0012550287647172809,0.5915591716766357,0.0006518622976727784,0.5368310213088989,0.1111111119389534,0.4474247395992279,0.4249424934387207
5954,56,0.0003969816898461431,0.44264426827430725,0.00017081231635529548,0.7053536176681519,0.7272727489471436,0.5280328392982483,0.5417541861534119
5958,85,2.423117621219717e-06,0.06430643051862717,7.152555099310121e-07,0.6187718510627747,0.4040403962135315,0.16622662544250488,0.07430743426084518
5962,79,0.20781530439853668,0.9936993718147278,0.31653735041618347,0.7082191705703735,0.49494948983192444,0.8440743684768677,0.935493528842926
5970,73,5.838796278112568e-05,0.24492448568344116,1.9430925021879375e-05,0.5830193758010864,0.17171716690063477,0.22296229004859924,0.1293129324913025
5971,58,5.259425233816728e-05,0.23542353510856628,2.0265373677830212e-05,0.5227556824684143,0.14141413569450378,0.20722071826457977,0.11131113022565842
5977,41,9.026907355291769e-05,0.2830283045768738,3.40932747349143e-05,0.6300705075263977,0.3636363744735718,0.3072107136249542,0.23132313787937164
5978,75,0.00045893617789261043,0.46224623918533325,0.00019965562387369573,0.6211071610450745,0.21212121844291687,0.3872087299823761,0.34113410115242004
5979,19,3.4522005876169715e-07,0.027902789413928986,-0.0,0.6314200162887573,0.16161616146564484,0.06801680475473404,0.01600160077214241
5988,89,0.0003213475283700973,0.41694170236587524,0.0001479277852922678,0.5049424767494202,0.010101010091602802,0.2948894798755646,0.21392139792442322
5993,97,2.448774239383056e-06,0.0648064836859703,7.152555099310121e-07,0.6091277003288269,0.34343433380126953,0.14839483797550201,0.060506049543619156
5995,7,0.001017833943478763,0.5644564628601074,0.00047851080307736993,0.7232679128646851,0.3737373650074005,0.5072407126426697,0.5105510354042053
5997,46,2.035254510701634e-05,0.16171617805957794,6.794906312279636e-06,0.6871317625045776,0.6363636255264282,0.30411040782928467,0.2272227257490158
6006,39,0.0018813052447512746,0.6455645561218262,0.0010156240314245224,0.6793609261512756,0.27272728085517883,0.5337133407592773,0.549454927444458
6010,15,1.6905576558201574e-05,0.14941494166851044,5.245195097813848e-06,0.6307530403137207,0.17171716690063477,0.15610560774803162,0.06670667231082916
6031,12,2.6388775950181298e-05,0.17771777510643005,9.65590606938349e-06,0.6589056253433228,0.5555555820465088,0.2910691201686859,0.2089208960533142
6035,75,5.951835646555992e-06,0.09350935369729996,1.9073468138230965e-06,0.551140546798706,0.020202020183205605,0.07151715457439423,0.0177017692476511
6036,67,0.005684647709131241,0.7734773755073547,0.003658389439806342,0.594879686832428,0.0,0.5414341688156128,0.5600560307502747
6043,61,0.007504074834287167,0.8003800511360168,0.005443037953227758,0.69447261095047,0.4141414165496826,0.6845084428787231,0.7554755210876465
6052,14,1.7027598005370237e-05,0.14971497654914856,5.8412379075889476e-06,0.8597507476806641,0.9898989796638489,0.4017702043056488,0.3624362349510193
6053,77,0.033192191272974014,0.9230923056602478,0.03237070143222809,0.6126367449760437,0.05050504952669144,0.6613160967826843,0.7225722670555115
6055,71,0.004304243717342615,0.742074191570282,0.002691933885216713,0.5832333564758301,0.2222222238779068,0.5861185789108276,0.6161616444587708
6057,82,0.0019942030776292086,0.6527652740478516,0.0011813811725005507,0.5748395919799805,0.08080808073282242,0.4811781048774719,0.47194719314575195
6066,57,0.004981790669262409,0.7601760029792786,0.0024613819550722837,0.6373355388641357,0.07070706784725189,0.5533353090286255,0.5752575397491455
6069,9,0.004780147690325975,0.7549754977226257,0.002534988336265087,0.7080480456352234,0.6767676472663879,0.7315131425857544,0.8200820088386536
6071,30,0.0005903214914724231,0.49654966592788696,0.0002506657037883997,0.7217192649841309,0.7878788113594055,0.5839483737945557,0.6140614151954651
6080,36,0.01735507883131504,0.8780878186225891,0.010956837795674801,0.5727682709693909,0.13131313025951385,0.6540554165840149,0.7103710174560547
6088,1,0.0014850638108327985,0.6143614649772644,0.0006885541952215135,0.7327110171318054,0.747474730014801,0.6542954444885254,0.7107710838317871
6097,98,0.0010365302441641688,0.5671567320823669,0.0005368936690501869,0.6405200958251953,0.3636363744735718,0.506100594997406,0.5084508657455444
6105,85,1.1212490562684252e-06,0.044504448771476746,2.3841855067985307e-07,0.6698479652404785,0.7171717286109924,0.24630464613437653,0.15351535379886627
6106,94,1.5180613445409108e-05,0.14231422543525696,4.6491513785440475e-06,0.593183159828186,0.38383838534355164,0.21477147936820984,0.12121212482452393
6111,49,9.95507652987726e-05,0.2930293083190918,3.683499380713329e-05,0.5567335486412048,0.2525252401828766,0.28087809681892395,0.1965196579694748
6115,70,0.007493719458580017,0.8001800179481506,23.58519172668457,0.7245323657989502,0.6767676472663879,0.7631562948226929,0.856585681438446
6130,17,0.01499656867235899,0.8660866022109985,0.012999079190194607,0.7066478729248047,0.939393937587738,0.8880788087844849,0.9638963937759399
6132,51,1.711245386104565e-05,0.1502150148153305,5.483612312673358e-06,1.0042098760604858,1.0,0.40515053272247314,0.3677367866039276
6133,21,0.004596663173288107,0.7510750889778137,0.002869062591344118,0.6078043580055237,0.19191919267177582,0.5833283066749573,0.6128612756729126
6134,13,0.0010830925311893225,0.5738573670387268,0.0005900310934521258,0.6148046851158142,0.5050504803657532,0.5532152652740479,0.5750575065612793
6137,20,0.00022271614579949528,0.3771377205848694,8.40390202938579e-05,0.641014814376831,0.4747474789619446,0.40642064809799194,0.3688368797302246
6142,42,0.0017749883700162172,0.6381638050079346,0.0009672730811871588,0.7302663326263428,0.8282828330993652,0.6951995491981506,0.772077202796936
6148,43,0.13233976066112518,0.9796979427337646,0.28141331672668457,0.5127803683280945,0.010101010091602802,0.6888188719749451,0.7622762322425842
6149,46,0.00035312934778630733,0.4288428723812103,0.00015686711412854493,0.6399986147880554,0.46464645862579346,0.439583957195282,0.41574156284332275
6154,70,0.011063186451792717,0.8383838534355164,0.007929986342787743,0.7072032690048218,0.6262626051902771,0.7747474908828735,0.8720871806144714
6155,73,0.0348740853369236,0.9256925582885742,0.03606007993221283,0.7213811278343201,0.6464646458625793,0.8419241905212402,0.9333933591842651
6158,80,0.27296435832977295,0.9978997707366943,1.0697815418243408,0.6645960211753845,0.3333333432674408,0.798529863357544,0.8964896202087402
6165,56,2.0233699615346268e-05,0.16151614487171173,7.033323527139146e-06,0.8366681933403015,0.9898989796638489,0.4100310206413269,0.3738373816013336
6174,17,6.131876943982206e-06,0.09500949829816818,1.7881377516459906e-06,0.5348570942878723,0.27272728085517883,0.14832483232021332,0.06020602211356163
6177,71,0.002988869324326515,0.7008700966835022,0.0016469499096274376,0.6676961779594421,0.6464646458625793,0.6845484375953674,0.7557755708694458
6185,64,0.00012919670552946627,0.3199319839477539,4.589452510117553e-05,0.6953399181365967,0.5959596037864685,0.4027402698993683,0.3647364675998688
6190,13,0.00013573675823863596,0.32563257217407227,5.411955135059543e-05,0.6656254529953003,0.7272727489471436,0.4461246132850647,0.4235423505306244
6200,42,0.0002808797580655664,0.4030402898788452,0.00012408917245920748,0.6335100531578064,0.2626262605190277,0.3609160780906677,0.30543053150177
6202,91,0.0001120620290748775,0.30693069100379944,4.589452510117553e-05,0.7103521227836609,0.5656565427780151,0.38454845547676086,0.3372337222099304
6206,1,0.0011309417895972729,0.5788578987121582,0.0005420169327408075,0.7041799426078796,0.6464646458625793,0.599139928817749,0.6352635025978088
6209,81,0.0002447602164465934,0.385638564825058,0.00010597144137136638,0.589292585849762,0.35353535413742065,0.376007616519928,0.32523253560066223
6237,6,0.01706201396882534,0.8760876059532166,0.014511285349726677,0.7900418639183044,0.868686854839325,0.873867392539978,0.9564956426620483
6238,19,3.047968311875593e-05,0.18951895833015442,1.0013530300057027e-05,0.7507420778274536,0.8282828330993652,0.3811481297016144,0.33163315057754517
6242,73,0.013114404864609241,0.8545854687690735,0.008391241542994976,0.7734501361846924,0.8282828330993652,0.8466946482658386,0.9373937249183655
6247,0,0.00016427450464107096,0.34603461623191833,7.116541382856667e-05,0.6435018181800842,0.2929292917251587,0.3301030397415161,0.26322633028030396
6248,38,9.552693882142194e-06,0.1148114800453186,2.9802276912960224e-06,0.6798660159111023,0.5656565427780151,0.25006499886512756,0.15801580250263214
6258,81,0.0628320649266243,0.9532953500747681,0.07995041459798813,0.683680534362793,0.8787878751754761,0.9309431314468384,0.9866986870765686
6259,71,9.476574973632523e-07,0.04140413925051689,2.3841855067985307e-07,0.646742582321167,0.5454545617103577,0.19261926412582397,0.0977097675204277
6274,85,1.465567379455024e-06,0.052205219864845276,3.576278118089249e-07,0.6895285844802856,0.7878788113594055,0.2729073166847229,0.18491849303245544
6275,36,3.60244230250828e-05,0.2015201449394226,1.1444026313256472e-05,0.629048764705658,0.39393940567970276,0.25924593210220337,0.16941693425178528
6284,68,3.2983248274831567e-06,0.07380738109350204,8.344646857949556e-07,0.6161578297615051,0.4040403962135315,0.17287728190422058,0.0794079378247261
6291,29,0.000491877319291234,0.4701470136642456,0.0002047805901383981,0.7631062865257263,0.808080792427063,0.5715271234512329,0.5990598797798157
6296,27,0.009412537328898907,0.8231823444366455,0.006063992157578468,0.7063831090927124,0.7272727489471436,0.794409453868866,0.8926892876625061
6313,2,0.000106800340290647,0.3016301691532135,3.731181277544238e-05,0.5644636154174805,0.020202020183205605,0.21720170974731445,0.12381238490343094
6324,38,0.0003850519424304366,0.43914392590522766,0.00017009719158522785,0.713373064994812,0.7373737096786499,0.5286128520965576,0.542654275894165
6328,29,0.0011101783020421863,0.5767576694488525,0.0004997196956537664,0.7627765536308289,0.7979797720909119,0.6431242823600769,0.6951695084571838
6331,43,0.004810690879821777,0.7558755874633789,0.002769803162664175,0.7371894717216492,0.8989899158477783,0.7988098859786987,0.8968896865844727
6337,81,0.0009530631359666586,0.5557555556297302,0.0005108005134388804,0.6261134743690491,0.5555555820465088,0.5556955337524414,0.5785578489303589
6343,30,0.0009486947674304247,0.5551555156707764,0.00043442347669042647,0.622087836265564,0.3030303120613098,0.47951793670654297,0.46954694390296936
6345,36,0.0003260567900724709,0.4187418818473816,0.00013505500101018697,0.5537723302841187,0.07070706784725189,0.31433144211769104,0.2430243045091629
6348,19,2.5067874958040193e-06,0.06570657342672348,7.152555099310121e-07,0.6161550283432007,0.13131313025951385,0.08538854122161865,0.023602360859513283
6351,49,0.0007949321297928691,0.531853199005127,0.00034731553751043975,0.5963539481163025,0.4040403962135315,0.49350935220718384,0.4885488450527191
6353,46,0.00018749732407741249,0.35863587260246277,6.675497570540756e-05,0.6733151078224182,0.5757575631141663,0.423772394657135,0.3931393027305603
6355,15,0.0032499972730875015,0.7108711004257202,0.0017893984913825989,0.7112650871276855,0.6363636255264282,0.6885188817977905,0.762076199054718
6359,32,0.00831546913832426,0.8093809485435486,0.006138992961496115,0.7955769896507263,0.8585858345031738,0.8241423964500427,0.9195919632911682
6364,25,0.009910131804645061,0.8279827833175659,0.005551160778850317,0.9358782172203064,1.0,0.8795879483222961,0.9590958952903748
6366,64,1.5306544810300693e-05,0.14271427690982819,4.887569048150908e-06,0.8263189196586609,0.9898989796638489,0.3968697190284729,0.35563555359840393
6374,40,0.03443141281604767,0.9250925183296204,0.03271203488111496,0.7607977986335754,0.6868686676025391,0.8536253571510315,0.9422942399978638
6375,21,5.043521014158614e-07,0.03210321068763733,1.1920928244535389e-07,0.5932806730270386,0.1515151560306549,0.0679267942905426,0.015901589766144753
6380,67,0.05554349720478058,0.9472947120666504,0.07142840325832367,0.7969006896018982,0.9191918969154358,0.9388638734817505,0.9893989562988281
6383,99,5.6914714150479995e-06,0.091509148478508,1.6689286894688848e-06,0.6701684594154358,0.27272728085517883,0.14587458968162537,0.05920591950416565
6388,60,0.00048055907245725393,0.46714672446250916,0.0002338612830499187,0.5864891409873962,0.24242424964904785,0.39972996711730957,0.35963594913482666
6393,29,0.00020913408661726862,0.3697369694709778,8.761498611420393e-05,0.6665111780166626,0.2525252401828766,0.3345734477043152,0.2684268355369568
6396,37,4.948397690895945e-05,0.22912290692329407,1.6927575416048057e-05,0.5961228609085083,0.39393940567970276,0.2785678505897522,0.1929192990064621
6400,5,0.020957043394446373,0.8920891880989075,0.01618766412138939,0.7336885333061218,0.7979797720909119,0.8638563752174377,0.9497950077056885
6401,73,0.02843339741230011,0.9124912619590759,0.023457283154129982,0.619931161403656,0.27272728085517883,0.7205620408058167,0.8054805397987366
6404,6,0.0005892959889024496,0.49634963274002075,0.00025722055579535663,0.6968240737915039,0.42424243688583374,0.47471749782562256,0.4629462957382202
6405,93,0.004842753522098064,0.7568756937980652,0.002592656761407852,0.7933597564697266,0.939393937587738,0.8116312026977539,0.9080908298492432
6417,78,3.940552630865568e-07,0.02940293960273266,1.1920928244535389e-07,0.7464051842689514,0.6767676472663879,0.22361236810684204,0.12971296906471252
6423,58,6.539982422282264e-08,0.014401440508663654,-0.0,0.4813760221004486,0.020202020183205605,0.016141613945364952,0.0009000900317914784
6426,10,0.009163512848317623,0.8201820254325867,0.005694358143955469,0.7515080571174622,0.6969696879386902,0.7832183837890625,0.8805880546569824
6441,57,0.012063978239893913,0.847284734249115,0.009493917226791382,0.7782901525497437,0.7676767706871033,0.8234023451805115,0.919391930103302
6443,53,0.00024373462656512856,0.3846384584903717,9.941560711013153e-05,0.6521611213684082,0.3636363744735718,0.3783378303050995,0.3282328248023987
6451,54,7.711088869655214e-07,0.03850385174155235,2.3841855067985307e-07,0.5715543627738953,0.19191919267177582,0.08452845364809036,0.023102309554815292
6461,69,0.0011338330805301666,0.5791578888893127,0.0005277194431982934,0.8321495652198792,0.9494949579238892,0.6902590394020081,0.7648764848709106
6463,74,0.003080295631662011,0.7050704956054688,0.0017861855449154973,0.7387343049049377,0.7979797720909119,0.7329432964324951,0.821982204914093
6465,78,0.00013789389049634337,0.3271327018737793,5.8530047681415454e-05,0.6805545091629028,0.3232323229312897,0.3259626030921936,0.2577257752418518
6466,93,0.012520994991064072,0.8508850932121277,0.008451410569250584,0.7027498483657837,0.2929292917251587,0.6834983825683594,0.7542754411697388
6478,60,2.0000612494186498e-05,0.16081608831882477,6.556489552167477e-06,0.49173155426979065,0.020202020183205605,0.11863186955451965,0.04190418869256973
6480,28,0.14691460132598877,0.9837983846664429,0.23142795264720917,0.736701250076294,0.7878788113594055,0.9250224828720093,0.9843984246253967
6484,18,0.00017948055756278336,0.3550355136394501,6.758938252460212e-05,0.8467748761177063,0.9696969985961914,0.5394339561462402,0.5569556951522827
6486,56,1.5067588492456707e-06,0.05350534990429878,3.576278118089249e-07,0.6105729341506958,0.23232322931289673,0.10715071856975555,0.03550355136394501
6489,23,0.0015800937544554472,0.6229622960090637,0.0008183944155462086,0.8272836208343506,0.939393937587738,0.7178918123245239,0.8031803369522095
6492,89,7.308202839340083e-06,0.10291028767824173,2.3841830625315197e-06,0.6210677623748779,0.4141414165496826,0.1962796300649643,0.10101009905338287
6497,99,0.014738142490386963,0.864886462688446,0.009651781059801579,0.702285885810852,0.4040403962135315,0.7266326546669006,0.8137813806533813
6500,77,0.0001235379750141874,0.315031498670578,4.672895011026412e-05,0.7104158401489258,0.6363636255264282,0.41143113374710083,0.3761376142501831
6515,47,0.0010083939414471388,0.5628562569618225,0.000501030299346894,0.5661366581916809,0.1515151560306549,0.4394538998603821,0.41554155945777893
6522,56,0.0002675344585441053,0.3965396583080292,0.00011491115583339706,0.6200222373008728,0.2929292917251587,0.36545655131340027,0.3124312460422516
6524,70,0.027431856840848923,0.9108911156654358,0.025155015289783478,0.7354265451431274,0.7575757503509521,0.8648965358734131,0.9506950974464417
6533,72,0.004602288361638784,0.7512751221656799,0.0024318902287632227,0.9330077767372131,1.0,0.8258925676345825,0.920892059803009
6537,45,6.744515849277377e-05,0.2577257752418518,2.6702524337451905e-05,0.7530506253242493,0.7777777910232544,0.41374140977859497,0.37903791666030884
6540,8,1.1787152288889047e-05,0.1259125918149948,3.814689989667386e-06,0.5727754235267639,0.21212121844291687,0.15177518129348755,0.06340634077787399
6545,40,0.07785167545080185,0.9617961645126343,0.08631759881973267,0.7179874777793884,0.49494948983192444,0.8217421770095825,0.9168916940689087
6548,84,3.4776952816173434e-05,0.19871987402439117,1.2159273865108844e-05,0.6841017603874207,0.3636363744735718,0.24819481372833252,0.15561556816101074
6549,15,0.0013697863323614001,0.6020601987838745,0.0006730675231665373,0.6169020533561707,0.09090909361839294,0.44871485233306885,0.42684268951416016
6553,40,0.07207699865102768,0.9587959051132202,0.0724729523062706,0.7160446643829346,0.4747474789619446,0.8135813474655151,0.9095909595489502
6564,40,0.09437868744134903,0.9691969156265259,0.10001590102910995,0.7543642520904541,0.6464646458625793,0.8723772168159485,0.9549955129623413
6567,88,6.73181557431235e-06,0.098909892141819,2.0265558760002023e-06,0.6648628115653992,0.6767676472663879,0.27226722240448,0.18381838500499725
6568,30,0.01184441801160574,0.8459845781326294,0.009126848541200161,0.577946662902832,0.10101009905338287,0.6224921941757202,0.6681668162345886
6575,55,0.009795025922358036,0.8266826868057251,0.005399998743087053,0.7801141738891602,0.868686854839325,0.8392839431762695,0.9310930967330933
6578,82,0.15590932965278625,0.9864986538887024,0.22628773748874664,0.8665865659713745,0.939393937587738,0.9723672866821289,0.9971997141838074
6594,28,5.499950020748656e-06,0.09070906788110733,1.7881377516459906e-06,0.5660077333450317,0.020202020183205605,0.06955695152282715,0.016801679506897926
6602,9,0.0012710785958915949,0.5929592847824097,0.0006610354175791144,0.8286946415901184,0.9797979593276978,0.709010899066925,0.7918791770935059
6611,70,0.0011270544491708279,0.5784578323364258,0.0004943578969687223,0.8464084267616272,0.9292929172515869,0.6837083697319031,0.754475474357605
